Date,Product_ID,Product_Category,Sales_Quantity,Price_per_Unit,Revenue,Product_Name,Month
2023-07-09,P048,Clothing,15,362.0,5430.0,T-Shirt,7
2023-07-10,P014,Furniture,16,329.29,5268.64,Chair,7
2023-07-11,P039,Toys,3,86.74,260.21999999999997,Remote Car,7
2023-07-12,P016,Toys,8,495.62,3964.96,Lego Set,7
2023-07-13,P013,Furniture,5,234.48,1172.3999999999999,Table,7
2023-07-14,P042,Clothing,16,200.42,3206.72,Dress,7
2023-07-15,P004,Electronics,17,460.21,7823.57,Laptop,7
2023-07-16,P044,Groceries,2,266.97,533.94,Eggs,7
2023-07-17,P016,Toys,1,354.01,354.01,Action Figure,7
2023-07-18,P013,Groceries,6,423.89,2543.34,Rice,7
2023-07-19,P038,Electronics,4,121.57,486.28,Headphones,7
2023-07-20,P039,Toys,14,88.89,1244.46,Remote Car,7
2023-07-21,P013,Groceries,12,38.91,466.91999999999996,Rice,7
2023-07-22,P011,Electronics,2,449.08,898.16,Tablet,7
2023-07-23,P032,Groceries,2,104.18,208.36,Milk,7
2023-07-24,P048,Clothing,17,157.34,2674.78,T-Shirt,7
2023-07-25,P004,Electronics,2,146.47,292.94,Laptop,7
2023-07-26,P013,Groceries,15,155.77,2336.55,Rice,7
2023-07-27,P042,Clothing,17,335.69,5706.73,Dress,7
2023-07-28,P048,Clothing,16,477.29,7636.64,T-Shirt,7
2023-07-29,P011,Electronics,7,168.08,1176.5600000000002,Tablet,7
2023-07-30,P018,Furniture,18,206.79,3722.22,Bed,7
2023-07-31,P039,Toys,5,386.72,1933.6000000000001,Remote Car,7
2023-08-01,P038,Electronics,1,219.01,219.01,Headphones,8
2023-08-02,P042,Clothing,1,463.39,463.39,Dress,8
2023-08-03,P031,Clothing,13,254.09,3303.17,Jacket,8
2023-08-04,P038,Electronics,16,177.13,2834.08,Headphones,8
2023-08-05,P013,Furniture,5,485.93,2429.65,Table,8
2023-08-06,P016,Toys,3,215.76,647.28,Lego Set,8
2023-08-07,P039,Groceries,16,119.43,1910.88,Bread,8
2023-08-08,P012,Electronics,18,92.96,1673.28,Smartphone,8
2023-08-09,P016,Toys,11,497.61,5473.71,Action Figure,8
2023-08-10,P039,Toys,20,377.73,7554.6,Remote Car,8
2023-08-11,P002,Clothing,17,207.29,3523.93,Jeans,8
2023-08-12,P039,Groceries,8,414.05,3312.4,Bread,8
2023-08-13,P017,Electronics,7,275.67,1929.69,Smartwatch,8
2023-08-14,P002,Clothing,19,162.11,3080.09,Jeans,8
2023-08-15,P042,Clothing,5,372.98,1864.9,Dress,8
2023-08-16,P014,Furniture,18,374.22,6735.960000000001,Chair,8
2023-08-17,P037,Toys,5,252.58,1262.9,Puzzle,8
2023-08-18,P038,Electronics,13,27.35,355.55,Headphones,8
2023-08-19,P038,Electronics,7,43.13,301.91,Headphones,8
2023-08-20,P004,Electronics,9,395.43,3558.87,Laptop,8
2023-08-21,P031,Clothing,16,412.62,6601.92,Jacket,8
2023-08-22,P023,Furniture,3,340.75,1022.25,Wardrobe,8
2023-08-23,P032,Groceries,7,420.34,2942.3799999999997,Milk,8
2023-08-24,P048,Clothing,14,361.15,5056.099999999999,T-Shirt,8
2023-08-25,P013,Groceries,15,448.98,6734.700000000001,Rice,8
2023-08-26,P013,Furniture,10,79.45,794.5,Table,8
2023-08-27,P037,Toys,20,196.93,3938.6000000000004,Puzzle,8
2023-08-28,P004,Electronics,3,234.73,704.1899999999999,Laptop,8
2023-08-29,P023,Groceries,13,152.34,1980.42,Vegetables,8
2023-08-30,P031,Clothing,15,364.06,5460.9,Jacket,8
2023-08-31,P013,Groceries,17,456.66,7763.22,Rice,8
2023-09-01,P037,Toys,18,209.18,3765.2400000000002,Puzzle,9
2023-09-02,P012,Electronics,6,471.06,2826.36,Smartphone,9
2023-09-03,P039,Groceries,20,260.8,5216.0,Bread,9
2023-09-04,P037,Toys,8,263.65,2109.2,Puzzle,9
2023-09-05,P048,Clothing,18,302.11,5437.9800000000005,T-Shirt,9
2023-09-06,P013,Furniture,6,137.82,826.92,Table,9
2023-09-07,P042,Clothing,1,194.76,194.76,Dress,9
2023-09-08,P012,Electronics,8,278.85,2230.8,Smartphone,9
2023-09-09,P002,Clothing,18,471.28,8483.039999999999,Jeans,9
2023-09-10,P002,Clothing,10,323.13,3231.3,Sweater,9
2023-09-11,P031,Clothing,13,169.89,2208.5699999999997,Jacket,9
2023-09-12,P042,Clothing,1,10.18,10.18,Dress,9
2023-09-13,P012,Electronics,4,490.92,1963.68,Smartphone,9
2023-09-14,P037,Toys,4,249.03,996.12,Puzzle,9
2023-09-15,P023,Groceries,8,469.56,3756.48,Vegetables,9
2023-09-16,P018,Furniture,17,276.93,4707.81,Bed,9
2023-09-17,P013,Groceries,14,304.71,4265.94,Rice,9
2023-09-18,P032,Groceries,7,357.4,2501.7999999999997,Milk,9
2023-09-19,P023,Furniture,13,163.88,2130.44,Wardrobe,9
2023-09-20,P011,Electronics,2,351.0,702.0,Tablet,9
2023-09-21,P047,Furniture,8,265.76,2126.08,Sofa,9
2023-09-22,P038,Electronics,14,337.88,4730.32,Headphones,9
2023-09-23,P023,Groceries,15,418.74,6281.1,Vegetables,9
2023-09-24,P017,Electronics,12,96.19,1154.28,Smartwatch,9
2023-09-25,P016,Toys,1,308.71,308.71,Action Figure,9
2023-09-26,P014,Furniture,18,30.8,554.4,Chair,9
2023-09-27,P045,Toys,16,55.55,888.8,Doll,9
2023-09-28,P013,Groceries,12,338.92,4067.04,Rice,9
2023-09-29,P014,Furniture,10,40.11,401.1,Chair,9
2023-09-30,P032,Groceries,2,299.7,599.4,Milk,9
2023-10-01,P045,Toys,21,113.91,2392.11,Doll,10
2023-10-02,P013,Groceries,14,155.52,2177.28,Rice,10
2023-10-03,P047,Furniture,6,69.17,415.02,Sofa,10
2023-10-04,P014,Furniture,14,128.09,1793.26,Chair,10
2023-10-05,P039,Groceries,4,411.54,1646.16,Bread,10
2023-10-06,P014,Furniture,1,321.24,321.24,Chair,10
2023-10-07,P014,Furniture,12,475.13,5701.5599999999995,Chair,10
2023-10-08,P023,Groceries,9,29.13,262.17,Vegetables,10
2023-10-09,P045,Toys,1,397.24,397.24,Doll,10
2023-10-10,P013,Furniture,2,351.04,702.08,Table,10
2023-10-11,P014,Furniture,19,134.14,2548.66,Chair,10
2023-10-12,P013,Furniture,1,365.94,365.94,Table,10
2023-10-13,P047,Furniture,3,359.69,1079.07,Sofa,10
2023-10-14,P032,Groceries,5,232.38,1161.9,Milk,10
2023-10-15,P045,Toys,14,345.88,4842.32,Doll,10
2023-10-16,P016,Toys,17,225.07,3826.19,Action Figure,10
2023-10-17,P017,Electronics,7,171.1,1197.7,Smartwatch,10
2023-10-18,P014,Furniture,7,235.91,1651.37,Chair,10
2023-10-19,P023,Furniture,19,448.09,8513.71,Wardrobe,10
2023-10-20,P017,Electronics,2,195.37,390.74,Smartwatch,10
2023-10-21,P039,Toys,18,204.83,3686.94,Remote Car,10
2023-10-22,P031,Clothing,1,306.16,306.16,Jacket,10
2023-10-23,P002,Clothing,20,377.73,7554.6,Sweater,10
2023-10-24,P045,Toys,15,368.64,5529.599999999999,Doll,10
2023-10-25,P023,Furniture,13,14.8,192.4,Wardrobe,10
2023-10-26,P042,Clothing,15,345.27,5179.049999999999,Dress,10
2023-10-27,P023,Groceries,4,228.02,912.08,Vegetables,10
2023-10-28,P039,Groceries,8,264.42,2115.36,Bread,10
2023-10-29,P011,Electronics,9,283.02,2547.18,Tablet,10
2023-10-30,P016,Toys,16,367.2,5875.2,Lego Set,10
2023-10-31,P039,Toys,4,416.51,1666.04,Remote Car,10
2023-11-01,P031,Clothing,14,324.9,4548.599999999999,Jacket,11
2023-11-02,P047,Furniture,12,284.13,3409.56,Sofa,11
2023-11-03,P045,Toys,19,190.02,3610.38,Doll,11
2023-11-04,P031,Clothing,12,73.25,879.0,Jacket,11
2023-11-05,P048,Clothing,15,479.5,7192.5,T-Shirt,11
2023-11-06,P016,Toys,16,233.61,3737.76,Lego Set,11
2023-11-07,P042,Clothing,1,285.28,285.28,Dress,11
2023-11-08,P038,Electronics,13,376.78,4898.139999999999,Headphones,11
2023-11-09,P038,Electronics,2,38.86,77.72,Headphones,11
2023-11-10,P045,Toys,22,428.23,9421.060000000001,Doll,11
2023-11-11,P014,Furniture,4,399.53,1598.12,Chair,11
2023-11-12,P004,Electronics,23,388.34,8931.82,Laptop,11
2023-11-13,P011,Electronics,18,15.88,285.84000000000003,Tablet,11
2023-11-14,P037,Toys,4,265.63,1062.52,Puzzle,11
2023-11-15,P032,Groceries,20,31.86,637.2,Milk,11
2023-11-16,P031,Clothing,16,277.68,4442.88,Jacket,11
2023-11-17,P038,Electronics,1,360.63,360.63,Headphones,11
2023-11-18,P039,Groceries,17,65.32,1110.4399999999998,Bread,11
2023-11-19,P014,Furniture,19,348.97,6630.43,Chair,11
2023-11-20,P039,Groceries,18,227.52,4095.36,Bread,11
2023-11-21,P037,Toys,1,406.72,406.72,Puzzle,11
2023-11-22,P023,Furniture,19,269.13,5113.47,Wardrobe,11
2023-11-23,P018,Furniture,6,171.38,1028.28,Bed,11
2023-11-24,P032,Groceries,5,169.34,846.7,Milk,11
2023-11-25,P045,Toys,7,449.26,3144.8199999999997,Doll,11
2023-11-26,P011,Electronics,14,229.17,3208.3799999999997,Tablet,11
2023-11-27,P039,Groceries,13,205.85,2676.0499999999997,Bread,11
2023-11-28,P004,Electronics,4,24.74,98.96,Laptop,11
2023-11-29,P032,Groceries,4,185.34,741.36,Milk,11
2023-11-30,P017,Electronics,7,425.57,2978.99,Smartwatch,11
2023-12-01,P023,Groceries,19,381.69,7252.11,Vegetables,12
2023-12-02,P047,Furniture,22,114.35,2515.7,Sofa,12
2023-12-03,P031,Clothing,6,209.46,1256.76,Jacket,12
2023-12-04,P013,Furniture,15,102.31,1534.65,Table,12
2023-12-05,P017,Electronics,19,477.34,9069.46,Smartwatch,12
2023-12-06,P016,Toys,20,301.07,6021.4,Lego Set,12
2023-12-07,P023,Furniture,14,378.41,5297.740000000001,Wardrobe,12
2023-12-08,P048,Clothing,18,358.34,6450.12,T-Shirt,12
2023-12-09,P012,Electronics,24,437.48,10499.52,Smartphone,12
2023-12-10,P018,Furniture,9,474.92,4274.28,Bed,12
2023-12-11,P023,Groceries,11,21.06,231.66,Vegetables,12
2023-12-12,P045,Toys,6,487.77,2926.62,Doll,12
2023-12-13,P004,Electronics,5,435.92,2179.6,Laptop,12
2023-12-14,P023,Furniture,7,194.56,1361.92,Wardrobe,12
2023-12-15,P011,Electronics,3,419.35,1258.0500000000002,Tablet,12
2023-12-16,P013,Groceries,6,369.6,2217.6000000000004,Rice,12
2023-12-17,P002,Clothing,1,397.59,397.59,Sweater,12
2023-12-18,P023,Furniture,14,114.24,1599.36,Wardrobe,12
2023-12-19,P011,Electronics,1,326.04,326.04,Tablet,12
2023-12-20,P011,Electronics,9,17.83,160.46999999999997,Tablet,12
2023-12-21,P012,Electronics,20,424.87,8497.4,Smartphone,12
2023-12-22,P048,Clothing,22,475.77,10466.939999999999,T-Shirt,12
2023-12-23,P038,Electronics,10,332.75,3327.5,Headphones,12
2023-12-24,P016,Toys,1,258.77,258.77,Action Figure,12
2023-12-25,P037,Toys,17,364.24,6192.08,Puzzle,12
2023-12-26,P011,Electronics,14,166.55,2331.7000000000003,Tablet,12
2023-12-27,P016,Toys,5,315.06,1575.3,Lego Set,12
2023-12-28,P018,Furniture,15,360.89,5413.349999999999,Bed,12
2023-12-29,P039,Toys,6,75.63,453.78,Remote Car,12
2023-12-30,P011,Electronics,19,74.33,1412.27,Tablet,12
2023-12-31,P044,Groceries,13,359.49,4673.37,Eggs,12
2023-01-01,P047,Furniture,3,218.73,656.1899999999999,Sofa,1
2023-01-02,P002,Clothing,1,445.15,445.15,Jeans,1
2023-01-03,P011,Electronics,12,159.41,1912.92,Tablet,1
2023-01-04,P002,Clothing,9,26.0,234.0,Jeans,1
2023-01-05,P013,Groceries,8,326.69,2613.52,Rice,1
2023-01-06,P031,Clothing,8,343.7,2749.6,Jacket,1
2023-01-07,P011,Electronics,4,279.03,1116.12,Tablet,1
2023-01-08,P004,Electronics,5,343.25,1716.25,Laptop,1
2023-01-09,P032,Groceries,6,264.26,1585.56,Milk,1
2023-01-10,P038,Electronics,1,347.85,347.85,Headphones,1
2023-01-11,P013,Groceries,1,26.75,26.75,Rice,1
2023-01-12,P044,Groceries,2,187.36,374.72,Eggs,1
2023-01-13,P012,Electronics,7,109.35,765.4499999999999,Smartphone,1
2023-01-14,P045,Toys,8,54.17,433.36,Doll,1
2023-01-15,P013,Groceries,1,120.88,120.88,Rice,1
2023-01-16,P038,Electronics,12,99.7,1196.4,Headphones,1
2023-01-17,P045,Toys,1,486.7,486.7,Doll,1
2023-01-18,P039,Groceries,4,146.84,587.36,Bread,1
2023-01-19,P016,Toys,5,119.32,596.5999999999999,Lego Set,1
2023-01-20,P023,Furniture,1,418.26,418.26,Wardrobe,1
2023-01-21,P013,Furniture,9,212.46,1912.14,Table,1
2023-01-22,P039,Toys,10,213.63,2136.3,Remote Car,1
2023-01-23,P039,Groceries,9,224.58,2021.22,Bread,1
2023-01-24,P011,Electronics,1,211.18,211.18,Tablet,1
2023-01-25,P002,Clothing,10,166.65,1666.5,Sweater,1
2023-01-26,P011,Electronics,12,146.74,1760.88,Tablet,1
2023-01-27,P031,Clothing,10,441.57,4415.7,Jacket,1
2023-01-28,P002,Clothing,3,85.05,255.14999999999998,Sweater,1
2023-01-29,P044,Groceries,3,94.63,283.89,Eggs,1
2023-01-30,P016,Toys,8,288.0,2304.0,Action Figure,1
2023-01-31,P038,Electronics,12,175.11,2101.32,Headphones,1
2023-02-01,P039,Toys,1,213.66,213.66,Remote Car,2
2023-02-02,P014,Furniture,18,404.24,7276.32,Chair,2
2023-02-03,P039,Groceries,1,452.3,452.3,Bread,2
2023-02-04,P039,Groceries,4,396.32,1585.28,Bread,2
2023-02-05,P013,Furniture,16,121.29,1940.64,Table,2
2023-02-06,P011,Electronics,1,490.09,490.09,Tablet,2
2023-02-07,P018,Furniture,15,184.77,2771.55,Bed,2
2023-02-08,P011,Electronics,16,88.69,1419.04,Tablet,2
2023-02-09,P002,Clothing,2,252.25,504.5,Jeans,2
2023-02-10,P013,Groceries,16,364.02,5824.32,Rice,2
2023-02-11,P004,Electronics,4,46.22,184.88,Laptop,2
2023-02-12,P016,Toys,12,318.97,3827.6400000000003,Lego Set,2
2023-02-13,P039,Toys,3,429.75,1289.25,Remote Car,2
2023-02-14,P032,Groceries,1,134.58,134.58,Milk,2
2023-02-15,P014,Furniture,15,348.1,5221.5,Chair,2
2023-02-16,P013,Furniture,9,202.95,1826.55,Table,2
2023-02-17,P038,Electronics,15,210.0,3150.0,Headphones,2
2023-02-18,P013,Furniture,1,144.0,144.0,Table,2
2023-02-19,P044,Groceries,7,314.07,2198.49,Eggs,2
2023-02-20,P038,Electronics,11,183.69,2020.59,Headphones,2
2023-02-21,P002,Clothing,13,416.3,5411.900000000001,Sweater,2
2023-02-22,P047,Furniture,1,481.64,481.64,Sofa,2
2023-02-23,P014,Furniture,1,467.87,467.87,Chair,2
2023-02-24,P011,Electronics,17,85.75,1457.75,Tablet,2
2023-02-25,P016,Toys,15,12.02,180.29999999999998,Action Figure,2
2023-02-26,P014,Furniture,5,222.04,1110.2,Chair,2
2023-02-27,P013,Groceries,6,365.8,2194.8,Rice,2
2023-02-28,P047,Furniture,1,488.84,488.84,Sofa,2
2023-02-28,P031,Clothing,13,392.79,5106.27,Jacket,2
2023-03-01,P023,Furniture,10,292.37,2923.7,Wardrobe,3
2023-03-02,P039,Toys,3,18.04,54.12,Remote Car,3
2023-03-03,P014,Furniture,9,413.64,3722.7599999999998,Chair,3
2023-03-04,P012,Electronics,11,92.69,1019.5899999999999,Smartphone,3
2023-03-05,P047,Furniture,5,32.53,162.65,Sofa,3
2023-03-06,P045,Toys,9,425.93,3833.37,Doll,3
2023-03-07,P011,Electronics,4,285.29,1141.16,Tablet,3
2023-03-08,P039,Groceries,9,68.63,617.67,Bread,3
2023-03-09,P004,Electronics,2,196.34,392.68,Laptop,3
2023-03-10,P002,Clothing,4,47.34,189.36,Jeans,3
2023-03-11,P017,Electronics,10,320.82,3208.2,Smartwatch,3
2023-03-12,P032,Groceries,6,144.8,868.8000000000001,Milk,3
2023-03-13,P014,Furniture,1,433.72,433.72,Chair,3
2023-03-14,P012,Electronics,6,182.11,1092.66,Smartphone,3
2023-03-15,P038,Electronics,7,249.84,1748.88,Headphones,3
2023-03-16,P038,Electronics,17,36.44,619.48,Headphones,3
2023-03-17,P012,Electronics,6,141.42,848.52,Smartphone,3
2023-03-18,P023,Groceries,1,340.0,340.0,Vegetables,3
2023-03-19,P039,Toys,9,369.45,3325.0499999999997,Remote Car,3
2023-03-20,P039,Toys,11,125.2,1377.2,Remote Car,3
2023-03-21,P011,Electronics,19,254.39,4833.41,Tablet,3
2023-03-22,P044,Groceries,2,409.68,819.36,Eggs,3
2023-03-23,P032,Groceries,10,193.06,1930.6,Milk,3
2023-03-24,P012,Electronics,2,71.22,142.44,Smartphone,3
2023-03-25,P042,Clothing,15,218.78,3281.7,Dress,3
2023-03-26,P011,Electronics,10,302.31,3023.1,Tablet,3
2023-03-27,P048,Clothing,2,8.66,17.32,T-Shirt,3
2023-03-28,P011,Electronics,3,177.54,532.62,Tablet,3
2023-03-29,P042,Clothing,7,305.68,2139.76,Dress,3
2023-03-30,P048,Clothing,2,476.2,952.4,T-Shirt,3
2023-03-31,P012,Electronics,1,207.23,207.23,Smartphone,3
2023-04-01,P048,Clothing,7,85.67,599.69,T-Shirt,4
2023-04-02,P047,Furniture,11,269.44,2963.84,Sofa,4
2023-04-03,P016,Toys,6,146.45,878.6999999999999,Action Figure,4
2023-04-04,P044,Groceries,4,111.32,445.28,Eggs,4
2023-04-05,P031,Clothing,17,297.25,5053.25,Jacket,4
2023-04-06,P031,Clothing,18,458.36,8250.48,Jacket,4
2023-04-07,P013,Groceries,14,418.44,5858.16,Rice,4
2023-04-08,P002,Clothing,2,95.23,190.46,Jeans,4
2023-04-09,P044,Groceries,4,384.11,1536.44,Eggs,4
2023-04-10,P011,Electronics,8,118.78,950.24,Tablet,4
2023-04-11,P047,Furniture,18,148.9,2680.2000000000003,Sofa,4
2023-04-12,P047,Furniture,3,460.43,1381.29,Sofa,4
2023-04-13,P016,Toys,11,455.97,5015.67,Lego Set,4
2023-04-14,P031,Clothing,15,88.47,1327.05,Jacket,4
2023-04-15,P016,Toys,3,36.77,110.31,Lego Set,4
2023-04-16,P011,Electronics,6,150.09,900.54,Tablet,4
2023-04-17,P018,Furniture,1,292.98,292.98,Bed,4
2023-04-18,P017,Electronics,1,439.06,439.06,Smartwatch,4
2023-04-19,P038,Electronics,1,63.82,63.82,Headphones,4
2023-04-20,P002,Clothing,5,210.4,1052.0,Jeans,4
2023-04-21,P012,Electronics,19,139.52,2650.88,Smartphone,4
2023-04-22,P047,Furniture,7,12.39,86.73,Sofa,4
2023-04-23,P016,Toys,4,395.28,1581.12,Action Figure,4
2023-04-24,P014,Furniture,18,407.58,7336.44,Chair,4
2023-04-25,P002,Clothing,12,114.51,1374.1200000000001,Sweater,4
2023-04-26,P014,Furniture,1,79.86,79.86,Chair,4
2023-04-27,P044,Groceries,10,76.56,765.6,Eggs,4
2023-04-28,P016,Toys,9,234.65,2111.85,Lego Set,4
2023-04-29,P039,Groceries,15,127.02,1905.3,Bread,4
2023-04-30,P044,Groceries,1,258.12,258.12,Eggs,4
2023-05-01,P002,Clothing,1,195.5,195.5,Jeans,5
2023-05-02,P011,Electronics,6,109.39,656.34,Tablet,5
2023-05-03,P013,Groceries,3,376.84,1130.52,Rice,5
2023-05-04,P013,Furniture,12,79.43,953.1600000000001,Table,5
2023-05-05,P038,Electronics,17,400.46,6807.82,Headphones,5
2023-05-06,P013,Furniture,13,282.92,3677.96,Table,5
2023-05-07,P014,Furniture,10,416.86,4168.6,Chair,5
2023-05-08,P017,Electronics,13,7.36,95.68,Smartwatch,5
2023-05-09,P017,Electronics,6,375.85,2255.1000000000004,Smartwatch,5
2023-05-10,P013,Furniture,4,30.5,122.0,Table,5
2023-05-11,P002,Clothing,1,475.3,475.3,Jeans,5
2023-05-12,P037,Toys,18,352.86,6351.4800000000005,Puzzle,5
2023-05-13,P045,Toys,15,163.49,2452.3500000000004,Doll,5
2023-05-14,P031,Clothing,9,163.33,1469.97,Jacket,5
2023-05-15,P011,Electronics,4,431.44,1725.76,Tablet,5
2023-05-16,P018,Furniture,8,451.91,3615.28,Bed,5
2023-05-17,P016,Toys,8,446.33,3570.64,Lego Set,5
2023-05-18,P014,Furniture,15,405.33,6079.95,Chair,5
2023-05-19,P002,Clothing,18,410.42,7387.56,Sweater,5
2023-05-20,P023,Furniture,4,288.52,1154.08,Wardrobe,5
2023-05-21,P002,Clothing,15,18.97,284.54999999999995,Jeans,5
2023-05-22,P012,Electronics,3,47.95,143.85000000000002,Smartphone,5
2023-05-23,P002,Clothing,6,326.53,1959.1799999999998,Jeans,5
2023-05-24,P031,Clothing,3,203.58,610.74,Jacket,5
2023-05-25,P016,Toys,18,285.82,5144.76,Action Figure,5
2023-05-26,P014,Furniture,14,119.38,1671.32,Chair,5
2023-05-27,P037,Toys,8,326.46,2611.68,Puzzle,5
2023-05-28,P023,Groceries,18,125.2,2253.6,Vegetables,5
2023-05-29,P002,Clothing,3,233.1,699.3,Sweater,5
2023-05-30,P044,Groceries,6,241.97,1451.82,Eggs,5
2023-05-31,P045,Toys,14,92.95,1301.3,Doll,5
2023-06-01,P018,Furniture,11,438.72,4825.92,Bed,6
2023-06-02,P045,Toys,4,265.28,1061.12,Doll,6
2023-06-03,P047,Furniture,7,434.06,3038.42,Sofa,6
2023-06-04,P018,Furniture,13,134.96,1754.48,Bed,6
2023-06-05,P017,Electronics,6,90.31,541.86,Smartwatch,6
2023-06-06,P002,Clothing,13,13.92,180.96,Jeans,6
2023-06-07,P016,Toys,2,51.46,102.92,Action Figure,6
2023-06-08,P047,Furniture,13,78.0,1014.0,Sofa,6
2023-06-09,P037,Toys,2,44.03,88.06,Puzzle,6
2023-06-10,P037,Toys,1,448.96,448.96,Puzzle,6
2023-06-11,P014,Furniture,3,456.16,1368.48,Chair,6
2023-06-12,P023,Groceries,18,468.99,8441.82,Vegetables,6
2023-06-13,P002,Clothing,6,480.13,2880.7799999999997,Sweater,6
2023-06-14,P002,Clothing,9,248.46,2236.14,Jeans,6
2023-06-15,P011,Electronics,6,267.36,1604.16,Tablet,6
2023-06-16,P017,Electronics,1,69.76,69.76,Smartwatch,6
2023-06-17,P012,Electronics,16,72.84,1165.44,Smartphone,6
2023-06-18,P002,Clothing,3,387.51,1162.53,Sweater,6
2023-06-19,P044,Groceries,13,428.59,5571.67,Eggs,6
2023-06-20,P042,Clothing,15,393.43,5901.45,Dress,6
2023-06-21,P031,Clothing,2,418.12,836.24,Jacket,6
2023-06-22,P042,Clothing,5,141.9,709.5,Dress,6
2023-06-23,P042,Clothing,9,235.7,2121.2999999999997,Dress,6
2023-06-24,P039,Groceries,9,232.3,2090.7000000000003,Bread,6
2023-06-25,P004,Electronics,8,497.67,3981.36,Laptop,6
2023-06-26,P016,Toys,14,474.84,6647.759999999999,Lego Set,6
2023-06-27,P012,Electronics,10,301.25,3012.5,Smartphone,6
2023-06-28,P011,Electronics,6,73.3,439.79999999999995,Tablet,6
2023-06-29,P016,Toys,12,133.01,1596.12,Action Figure,6
2023-06-30,P042,Clothing,4,185.06,740.24,Dress,6
2023-07-01,P039,Groceries,15,437.24,6558.6,Bread,7
2023-07-02,P013,Groceries,16,89.46,1431.36,Rice,7
2023-07-03,P004,Electronics,2,113.77,227.54,Laptop,7
2023-07-04,P037,Toys,11,177.95,1957.4499999999998,Puzzle,7
2023-07-05,P013,Furniture,2,463.82,927.64,Table,7
2023-07-06,P002,Clothing,7,254.39,1780.73,Jeans,7
2023-07-07,P038,Electronics,6,325.18,1951.08,Headphones,7
2023-07-08,P023,Groceries,1,196.68,196.68,Vegetables,7
2023-07-09,P037,Toys,8,98.32,786.56,Puzzle,7
2023-07-10,P045,Toys,1,115.29,115.29,Doll,7
2023-07-11,P017,Electronics,8,402.32,3218.56,Smartwatch,7
2023-07-12,P013,Furniture,15,447.27,6709.049999999999,Table,7
2023-07-13,P032,Groceries,15,249.07,3736.0499999999997,Milk,7
2023-07-14,P004,Electronics,1,181.71,181.71,Laptop,7
2023-07-15,P013,Furniture,7,404.88,2834.16,Table,7
2023-07-16,P037,Toys,18,338.18,6087.24,Puzzle,7
2023-07-17,P048,Clothing,10,25.23,252.3,T-Shirt,7
2023-07-18,P013,Groceries,7,178.62,1250.3400000000001,Rice,7
2023-07-19,P023,Groceries,15,342.68,5140.2,Vegetables,7
2023-07-20,P023,Furniture,17,288.97,4912.490000000001,Wardrobe,7
2023-07-21,P004,Electronics,13,489.14,6358.82,Laptop,7
2023-07-22,P016,Toys,14,433.73,6072.22,Action Figure,7
2023-07-23,P047,Furniture,11,34.57,380.27,Sofa,7
2023-07-24,P002,Clothing,2,364.26,728.52,Sweater,7
2023-07-25,P031,Clothing,2,171.48,342.96,Jacket,7
2023-07-26,P002,Clothing,13,342.63,4454.19,Sweater,7
2023-07-27,P014,Furniture,14,310.53,4347.42,Chair,7
2023-07-28,P037,Toys,17,254.01,4318.17,Puzzle,7
2023-07-29,P032,Groceries,14,427.21,5980.94,Milk,7
2023-07-30,P038,Electronics,18,355.8,6404.400000000001,Headphones,7
2023-07-31,P044,Groceries,8,445.33,3562.64,Eggs,7
2023-08-01,P045,Toys,16,144.39,2310.24,Doll,8
2023-08-02,P044,Groceries,5,177.32,886.5999999999999,Eggs,8
2023-08-03,P047,Furniture,12,312.87,3754.44,Sofa,8
2023-08-04,P031,Clothing,5,483.4,2417.0,Jacket,8
2023-08-05,P045,Toys,19,188.93,3589.67,Doll,8
2023-08-06,P039,Toys,4,20.99,83.96,Remote Car,8
2023-08-07,P032,Groceries,5,225.71,1128.55,Milk,8
2023-08-08,P018,Furniture,8,274.25,2194.0,Bed,8
2023-08-09,P013,Groceries,16,401.49,6423.84,Rice,8
2023-08-10,P044,Groceries,12,365.66,4387.92,Eggs,8
2023-08-11,P016,Toys,17,482.51,8202.67,Action Figure,8
2023-08-12,P032,Groceries,19,392.43,7456.17,Milk,8
2023-08-13,P002,Clothing,14,152.82,2139.48,Jeans,8
2023-08-14,P032,Groceries,9,322.48,2902.32,Milk,8
2023-08-15,P048,Clothing,17,337.76,5741.92,T-Shirt,8
2023-08-16,P039,Toys,15,499.02,7485.299999999999,Remote Car,8
2023-08-17,P013,Furniture,1,73.68,73.68,Table,8
2023-08-18,P002,Clothing,18,99.71,1794.78,Sweater,8
2023-08-19,P014,Furniture,1,81.98,81.98,Chair,8
2023-08-20,P014,Furniture,12,296.58,3558.96,Chair,8
2023-08-21,P042,Clothing,8,71.97,575.76,Dress,8
2023-08-22,P039,Toys,14,329.72,4616.08,Remote Car,8
2023-08-23,P038,Electronics,17,402.87,6848.79,Headphones,8
2023-08-24,P023,Furniture,2,219.23,438.46,Wardrobe,8
2023-08-25,P018,Furniture,15,282.54,4238.1,Bed,8
2023-08-26,P039,Toys,17,456.8,7765.6,Remote Car,8
2023-08-27,P039,Toys,3,286.94,860.8199999999999,Remote Car,8
2023-08-28,P023,Groceries,12,108.26,1299.1200000000001,Vegetables,8
2023-08-29,P039,Toys,18,174.88,3147.84,Remote Car,8
2023-08-30,P014,Furniture,14,267.27,3741.7799999999997,Chair,8
2023-08-31,P031,Clothing,18,81.67,1470.06,Jacket,8
